"qtl_id"	"gene"	"chr"
"QTL:4254"	"STAT5A"	"12"
"QTL:5227"	"STAT5A"	"12"
"QTL:5261"	"STAT5A"	"12"
"QTL:6472"	"STAT5A"	"12"
"QTL:6479"	"STAT5A"	"12"
"QTL:2929"	"STAT5A"	"12"
"QTL:595"	"STAT5A"	"12"
"QTL:4254"	"CACNB1"	"12"
"QTL:5227"	"CACNB1"	"12"
"QTL:5261"	"CACNB1"	"12"
"QTL:6472"	"CACNB1"	"12"
"QTL:6479"	"CACNB1"	"12"
"QTL:2929"	"HOXB1"	"12"
"QTL:5227"	"HOXB1"	"12"
"QTL:5261"	"HOXB1"	"12"
"QTL:595"	"HOXB1"	"12"
"QTL:6472"	"HOXB1"	"12"
"QTL:6479"	"HOXB1"	"12"
"QTL:2929"	"HOXB2"	"12"
"QTL:5227"	"HOXB2"	"12"
"QTL:5261"	"HOXB2"	"12"
"QTL:595"	"HOXB2"	"12"
"QTL:6472"	"HOXB2"	"12"
"QTL:6479"	"HOXB2"	"12"
"QTL:2929"	"HOXB3"	"12"
"QTL:5227"	"HOXB3"	"12"
"QTL:5261"	"HOXB3"	"12"
"QTL:595"	"HOXB3"	"12"
"QTL:6472"	"HOXB3"	"12"
"QTL:6479"	"HOXB3"	"12"
"QTL:2929"	"TTLL6"	"12"
"QTL:5227"	"TTLL6"	"12"
"QTL:5261"	"TTLL6"	"12"
"QTL:595"	"TTLL6"	"12"
"QTL:6472"	"TTLL6"	"12"
"QTL:6479"	"TTLL6"	"12"
"QTL:5227"	"RPL12"	"12"
"QTL:5261"	"RPL12"	"12"
"QTL:595"	"RPL12"	"12"
"QTL:6472"	"RPL12"	"12"
"QTL:6479"	"RPL12"	"12"
"QTL:5227"	"CAMTA2"	"12"
"QTL:5261"	"CAMTA2"	"12"
"QTL:66300"	"CAMTA2"	"12"
"QTL:37463"	"ASGR2"	"12"
"QTL:5227"	"ASGR2"	"12"
"QTL:5261"	"ASGR2"	"12"
"QTL:5227"	"ZNF18"	"12"
"QTL:5261"	"ZNF18"	"12"
"QTL:5227"	"TIAF1"	"12"
"QTL:5261"	"TIAF1"	"12"
"QTL:595"	"TIAF1"	"12"
"QTL:6472"	"TIAF1"	"12"
"QTL:6479"	"TIAF1"	"12"
"QTL:24289"	"SYT5"	"6"
"QTL:5226"	"SYT5"	"6"
"QTL:8665"	"SYT5"	"6"
"QTL:5228"	"GPX8"	"16"
"QTL:8812"	"GPX8"	"16"
"QTL:5227"	"FOXN1"	"12"
"QTL:5261"	"FOXN1"	"12"
"QTL:595"	"FOXN1"	"12"
"QTL:6472"	"FOXN1"	"12"
"QTL:6479"	"FOXN1"	"12"
"QTL:1250"	"TMOD1"	"1"
"QTL:5223"	"TMOD1"	"1"
"QTL:5255"	"TMOD1"	"1"
"QTL:582"	"TMOD1"	"1"
"QTL:822"	"TMOD1"	"1"
"QTL:845"	"TMOD1"	"1"
"QTL:17547"	"KHDRBS1"	"6"
"QTL:17563"	"KHDRBS1"	"6"
"QTL:5226"	"KHDRBS1"	"6"
"QTL:8665"	"KHDRBS1"	"6"
"QTL:17547"	"LYPLA2"	"6"
"QTL:17563"	"LYPLA2"	"6"
"QTL:5226"	"LYPLA2"	"6"
"QTL:8665"	"LYPLA2"	"6"
"QTL:24289"	"PPP1R14A"	"6"
"QTL:5226"	"PPP1R14A"	"6"
"QTL:5257"	"PRRT1"	"7"
"QTL:584"	"PRRT1"	"7"
"QTL:5229"	"RRBP1"	"17"
"QTL:4250"	"ASGR1"	"3"
"QTL:17563"	"HTR6"	"6"
"QTL:24289"	"HTR6"	"6"
"QTL:5226"	"HTR6"	"6"
"QTL:8665"	"HTR6"	"6"
"QTL:24289"	"COX7A1"	"6"
"QTL:5226"	"COX7A1"	"6"
"QTL:37447"	"TTLL5"	"7"
"QTL:4251"	"TTLL5"	"7"
"QTL:5257"	"TTLL5"	"7"
"QTL:8804"	"TTLL5"	"7"
"QTL:8805"	"TTLL5"	"7"
"QTL:1250"	"ABCA1"	"1"
"QTL:5223"	"ABCA1"	"1"
"QTL:5255"	"ABCA1"	"1"
"QTL:822"	"ABCA1"	"1"
"QTL:845"	"ABCA1"	"1"
"QTL:5226"	"TAL1"	"6"
"QTL:5229"	"SNAP25"	"17"
"QTL:5259"	"CAMSAP2"	"10"
"QTL:5226"	"TMEM53"	"6"
"QTL:5259"	"CDC14B"	"10"
"QTL:277"	"NEDD8"	"7"
"QTL:5257"	"NEDD8"	"7"
"QTL:909"	"PAMR1"	"2"
"QTL:5229"	"DEFB121"	"17"
"QTL:5224"	"PKMYT1"	"3"
"QTL:6465"	"PKMYT1"	"3"
"QTL:5259"	"LEFTY2"	"10"
"QTL:17547"	"HDAC1"	"6"
"QTL:17563"	"HDAC1"	"6"
"QTL:5226"	"HDAC1"	"6"
"QTL:8665"	"HDAC1"	"6"
"QTL:5224"	"FOXN2"	"3"
"QTL:5224"	"C16orf54"	"3"
"QTL:683"	"UGDH"	"8"
"QTL:24289"	"DEDD2"	"6"
"QTL:5226"	"DEDD2"	"6"
"QTL:5224"	"LIMK1"	"3"
"QTL:5259"	"MIXL1"	"10"
"QTL:5257"	"LY6G5B"	"7"
"QTL:584"	"LY6G5B"	"7"
"QTL:593"	"CH242-363D24.1"	"2"
"QTL:2927"	"SUN2"	"5"
"QTL:2927"	"KDELR3"	"5"
"QTL:24288"	"PKP2"	"5"
"QTL:24288"	"TAS2R9"	"5"
"QTL:24288"	"RAD51AP1"	"5"
"QTL:5257"	"SNRPC"	"7"
"QTL:5257"	"WDR61"	"7"
"QTL:5257"	"MAN2A2"	"7"
"QTL:277"	"ARPIN"	"7"
"QTL:5257"	"ARPIN"	"7"
"QTL:277"	"NFATC4"	"7"
"QTL:5257"	"NFATC4"	"7"
"QTL:277"	"TGM1"	"7"
"QTL:5257"	"TGM1"	"7"
"QTL:4251"	"GPATCH2L"	"7"
"QTL:5257"	"GPATCH2L"	"7"
"QTL:8804"	"GPATCH2L"	"7"
"QTL:8805"	"GPATCH2L"	"7"
"QTL:24289"	"CHST4"	"6"
"QTL:24289"	"AP1G1"	"6"
"QTL:24289"	"NFAT5"	"6"
"QTL:24289"	"ELMO3"	"6"
"QTL:5226"	"ELMO3"	"6"
"QTL:24289"	"KATNB1"	"6"
"QTL:24289"	"BSP1"	"6"
"QTL:5226"	"BSP1"	"6"
"QTL:24289"	"ELSPBP1"	"6"
"QTL:5226"	"ELSPBP1"	"6"
"QTL:24289"	"KDELR1"	"6"
"QTL:5226"	"KDELR1"	"6"
"QTL:24289"	"PNKP"	"6"
"QTL:5226"	"PNKP"	"6"
"QTL:24289"	"ZNF614"	"6"
"QTL:5226"	"ZNF614"	"6"
"QTL:24289"	"HELZ2"	"6"
"QTL:5226"	"HELZ2"	"6"
"QTL:8665"	"HELZ2"	"6"
"QTL:17563"	"VWA5B1"	"6"
"QTL:24289"	"VWA5B1"	"6"
"QTL:5226"	"VWA5B1"	"6"
"QTL:8665"	"VWA5B1"	"6"
"QTL:17547"	"FABP3"	"6"
"QTL:17563"	"FABP3"	"6"
"QTL:5226"	"FABP3"	"6"
"QTL:8665"	"FABP3"	"6"
"QTL:17547"	"SNRNP40"	"6"
"QTL:17563"	"SNRNP40"	"6"
"QTL:5226"	"SNRNP40"	"6"
"QTL:8665"	"SNRNP40"	"6"
"QTL:17547"	"ZMYM4"	"6"
"QTL:5226"	"ZMYM4"	"6"
"QTL:8665"	"ZMYM4"	"6"
"QTL:5226"	"EPS15"	"6"
"QTL:5226"	"ERI3"	"6"
"QTL:276"	"AGPAT4"	"1"
"QTL:276"	"CLDN20"	"1"
"QTL:5223"	"RFX7"	"1"
"QTL:5255"	"RFX7"	"1"
"QTL:6481"	"RFX7"	"1"
"QTL:5223"	"MYEF2"	"1"
"QTL:5255"	"MYEF2"	"1"
"QTL:6481"	"MYEF2"	"1"
"QTL:5223"	"SQRDL"	"1"
"QTL:5255"	"SQRDL"	"1"
"QTL:6481"	"SQRDL"	"1"
"QTL:5223"	"TGM7"	"1"
"QTL:5255"	"TGM7"	"1"
"QTL:6481"	"TGM7"	"1"
"QTL:5223"	"TGM5"	"1"
"QTL:5255"	"TGM5"	"1"
"QTL:6481"	"TGM5"	"1"
"QTL:5223"	"EPB42"	"1"
"QTL:5255"	"EPB42"	"1"
"QTL:6481"	"EPB42"	"1"
"QTL:5223"	"OTUD7A"	"1"
"QTL:5255"	"OTUD7A"	"1"
"QTL:6481"	"OTUD7A"	"1"
"QTL:5223"	"MTMR10"	"1"
"QTL:5255"	"MTMR10"	"1"
"QTL:6481"	"MTMR10"	"1"
"QTL:5223"	"TMEM8B"	"1"
"QTL:5255"	"TMEM8B"	"1"
"QTL:582"	"TMEM8B"	"1"
"QTL:5223"	"POLE3"	"1"
"QTL:5255"	"POLE3"	"1"
"QTL:5225"	"TCEB1"	"4"
"QTL:5256"	"TCEB1"	"4"
"QTL:5225"	"UBE2W"	"4"
"QTL:5256"	"UBE2W"	"4"
"QTL:5256"	"ST18"	"4"
"QTL:5229"	"SUN5"	"17"
"QTL:5229"	"SPAG4"	"17"
"QTL:5229"	"RBL1"	"17"
"QTL:5229"	"NFATC2"	"17"
"QTL:5229"	"CSTF1"	"17"
"QTL:5224"	"ZNF655"	"3"
"QTL:5224"	"STAG3"	"3"
"QTL:5224"	"CLDN4"	"3"
"QTL:5224"	"KDM8"	"3"
"QTL:5224"	"TMEM8A"	"3"
"QTL:6465"	"TMEM8A"	"3"
"QTL:5224"	"MRPS34"	"3"
"QTL:6465"	"MRPS34"	"3"
"QTL:5224"	"CAPG"	"3"
"QTL:6465"	"CAPG"	"3"
"QTL:5224"	"ITSN2"	"3"
"QTL:8797"	"ITSN2"	"3"
"QTL:8798"	"ITSN2"	"3"
"QTL:37448"	"SLC30A9"	"8"
"QTL:1100"	"CAMK2D"	"8"
"QTL:8808"	"CAMK2D"	"8"
"QTL:5260"	"THSD1"	"11"
"QTL:5260"	"RB1"	"11"
"QTL:37464"	"CAMK2G"	"14"
"QTL:5259"	"AIDA"	"10"
"QTL:5259"	"SCCPDH"	"10"
"QTL:5259"	"FBP1"	"10"
"QTL:5259"	"FBP2"	"10"
"QTL:1110"	"APTX"	"10"
"QTL:5259"	"APTX"	"10"
"QTL:1110"	"SVIL"	"10"
"QTL:594"	"SVIL"	"10"
"QTL:1214"	"REPS2"	"X"
"QTL:593"	"PITPNM1"	"2"
"QTL:593"	"EHD1"	"2"
"QTL:909"	"CHST1"	"2"
"QTL:909"	"APIP"	"2"
"QTL:909"	"METTL15"	"2"
"QTL:5228"	"FYB"	"16"
"QTL:8812"	"FYB"	"16"
"QTL:5228"	"MIER3"	"16"
"QTL:8812"	"MIER3"	"16"
"QTL:5227"	"HN1"	"12"
"QTL:1128"	"HELZ"	"12"
"QTL:5227"	"HELZ"	"12"
"QTL:5261"	"HELZ"	"12"
"QTL:6472"	"HELZ"	"12"
"QTL:6479"	"HELZ"	"12"
"QTL:1128"	"PITPNC1"	"12"
"QTL:5227"	"PITPNC1"	"12"
"QTL:5261"	"PITPNC1"	"12"
"QTL:6472"	"PITPNC1"	"12"
"QTL:6479"	"PITPNC1"	"12"
"QTL:1128"	"TACO1"	"12"
"QTL:5227"	"TACO1"	"12"
"QTL:5261"	"TACO1"	"12"
"QTL:6472"	"TACO1"	"12"
"QTL:6479"	"TACO1"	"12"
"QTL:5227"	"PAFAH1B1"	"12"
"QTL:5261"	"PAFAH1B1"	"12"
"QTL:95564"	"PAFAH1B1"	"12"
"QTL:5227"	"PITPNM3"	"12"
"QTL:5261"	"PITPNM3"	"12"
"QTL:66300"	"PITPNM3"	"12"
"QTL:37463"	"TP53"	"12"
"QTL:5227"	"TP53"	"12"
"QTL:5261"	"TP53"	"12"
"QTL:5229"	"ELMO2"	"17"
"QTL:24289"	"EHD2"	"6"
"QTL:5226"	"EHD2"	"6"
"QTL:5229"	"TGM2"	"17"
"QTL:37464"	"CHST3"	"14"
"QTL:17547"	"TTR"	"6"
"QTL:5226"	"TTR"	"6"
"QTL:583"	"TTR"	"6"
"QTL:277"	"ZBTB1"	"7"
"QTL:5257"	"ZBTB1"	"7"
"QTL:8804"	"ZBTB1"	"7"
"QTL:8805"	"ZBTB1"	"7"
"QTL:5224"	"CLDN6"	"3"
"QTL:6465"	"CLDN6"	"3"
"QTL:17547"	"TSSK3"	"6"
"QTL:17563"	"TSSK3"	"6"
"QTL:5226"	"TSSK3"	"6"
"QTL:8665"	"TSSK3"	"6"
"QTL:5225"	"CU459197.3"	"4"
"QTL:5256"	"CU459197.3"	"4"
"QTL:8808"	"UBE2D2"	"8"
"QTL:5223"	"PRPF4"	"1"
"QTL:5255"	"PRPF4"	"1"
"QTL:6463"	"PRPF4"	"1"
"QTL:6480"	"PRPF4"	"1"
"QTL:37454"	"YAP1"	"9"
"QTL:5225"	"CU459197.4"	"4"
"QTL:5256"	"CU459197.4"	"4"
"QTL:277"	"TSSK4"	"7"
"QTL:5257"	"TSSK4"	"7"
"QTL:5224"	"LCLAT1"	"3"
"QTL:8797"	"LCLAT1"	"3"
"QTL:8798"	"LCLAT1"	"3"
"QTL:5257"	"HIST1H2BH"	"7"
"QTL:584"	"HIST1H2BH"	"7"
"QTL:1100"	"CLGN"	"8"
"QTL:37454"	"BIRC2"	"9"
"QTL:1107"	"CAMK1D"	"10"
"QTL:2928"	"CAMK1D"	"10"
"QTL:24289"	"TMEM52"	"6"
"QTL:5226"	"TMEM52"	"6"
"QTL:8665"	"TMEM52"	"6"
"QTL:5223"	"SGPP1"	"1"
"QTL:5255"	"SGPP1"	"1"
"QTL:5226"	"CLDN19"	"6"
"QTL:5223"	"LYSMD4"	"1"
"QTL:5255"	"LYSMD4"	"1"
"QTL:6481"	"LYSMD4"	"1"
"QTL:5259"	"PKP1"	"10"
"QTL:24288"	"TUBA1B"	"5"
"QTL:2927"	"TUBA1B"	"5"
"QTL:24288"	"TUBA1A"	"5"
"QTL:2927"	"TUBA1A"	"5"
"QTL:24288"	"TUBA1C"	"5"
"QTL:2927"	"TUBA1C"	"5"
"QTL:24288"	"CDK2"	"5"
"QTL:2927"	"CDK2"	"5"
"QTL:984"	"CDK2"	"5"
"QTL:24288"	"ESYT1"	"5"
"QTL:2927"	"ESYT1"	"5"
"QTL:984"	"ESYT1"	"5"
"QTL:24288"	"SLC35E3"	"5"
"QTL:24288"	"CNOT2"	"5"
"QTL:24288"	"DERA"	"5"
"QTL:24288"	"MFAP5"	"5"
"QTL:5257"	"SCGN"	"7"
"QTL:584"	"SCGN"	"7"
"QTL:5257"	"SLA-DRA"	"7"
"QTL:584"	"SLA-DRA"	"7"
"QTL:5257"	"SLA-DRB1"	"7"
"QTL:584"	"SLA-DRB1"	"7"
"QTL:5257"	"SLA-DQA"	"7"
"QTL:584"	"SLA-DQA"	"7"
"QTL:5257"	"SLA-DQB1"	"7"
"QTL:584"	"SLA-DQB1"	"7"
"QTL:5257"	"SLA-DOB"	"7"
"QTL:584"	"SLA-DOB"	"7"
"QTL:5257"	"SLA-DMB"	"7"
"QTL:584"	"SLA-DMB"	"7"
"QTL:5257"	"HLA-DMA"	"7"
"QTL:584"	"HLA-DMA"	"7"
"QTL:5257"	"SLA-DOA"	"7"
"QTL:584"	"SLA-DOA"	"7"
"QTL:5257"	"FURIN"	"7"
"QTL:5257"	"UROC1"	"7"
"QTL:5257"	"ABHD2"	"7"
"QTL:277"	"STOML1"	"7"
"QTL:5257"	"STOML1"	"7"
"QTL:37447"	"PGF"	"7"
"QTL:4251"	"PGF"	"7"
"QTL:5257"	"PGF"	"7"
"QTL:8804"	"PGF"	"7"
"QTL:8805"	"PGF"	"7"
"QTL:95529"	"PGF"	"7"
"QTL:4251"	"VASH1"	"7"
"QTL:5257"	"VASH1"	"7"
"QTL:8804"	"VASH1"	"7"
"QTL:8805"	"VASH1"	"7"
"QTL:24289"	"TLDC1"	"6"
"QTL:24289"	"TAF1C"	"6"
"QTL:24289"	"CALB2"	"6"
"QTL:24289"	"ANKRD27"	"6"
"QTL:5226"	"ANKRD27"	"6"
"QTL:24289"	"GRIK5"	"6"
"QTL:5226"	"GRIK5"	"6"
"QTL:24289"	"SHANK1"	"6"
"QTL:5226"	"SHANK1"	"6"
"QTL:17563"	"MFAP2"	"6"
"QTL:24289"	"MFAP2"	"6"
"QTL:5226"	"MFAP2"	"6"
"QTL:8665"	"MFAP2"	"6"
"QTL:17547"	"GRIK3"	"6"
"QTL:5226"	"GRIK3"	"6"
"QTL:17555"	"LHX8"	"6"
"QTL:5226"	"LHX8"	"6"
"QTL:583"	"LHX8"	"6"
"QTL:5223"	"ANKRD6"	"1"
"QTL:5223"	"GRIK2"	"1"
"QTL:5223"	"MBD2"	"1"
"QTL:5255"	"MBD2"	"1"
"QTL:6481"	"MBD2"	"1"
"QTL:5223"	"GANC"	"1"
"QTL:5255"	"GANC"	"1"
"QTL:6481"	"GANC"	"1"
"QTL:5223"	"SPRED1"	"1"
"QTL:5255"	"SPRED1"	"1"
"QTL:6481"	"SPRED1"	"1"
"QTL:5223"	"CCBE1"	"1"
"QTL:5255"	"CCBE1"	"1"
"QTL:5223"	"SEC11C"	"1"
"QTL:5255"	"SEC11C"	"1"
"QTL:5223"	"OSTF1"	"1"
"QTL:5255"	"OSTF1"	"1"
"QTL:5223"	"STOML2"	"1"
"QTL:5255"	"STOML2"	"1"
"QTL:582"	"STOML2"	"1"
"QTL:1250"	"NIPSNAP3A"	"1"
"QTL:5223"	"NIPSNAP3A"	"1"
"QTL:5255"	"NIPSNAP3A"	"1"
"QTL:822"	"NIPSNAP3A"	"1"
"QTL:845"	"NIPSNAP3A"	"1"
"QTL:1250"	"NIPSNAP3B"	"1"
"QTL:5223"	"NIPSNAP3B"	"1"
"QTL:5255"	"NIPSNAP3B"	"1"
"QTL:822"	"NIPSNAP3B"	"1"
"QTL:845"	"NIPSNAP3B"	"1"
"QTL:5225"	"SNTB1"	"4"
"QTL:5256"	"SNTB1"	"4"
"QTL:6484"	"SNTB1"	"4"
"QTL:5225"	"RUNX1T1"	"4"
"QTL:5256"	"RUNX1T1"	"4"
"QTL:5225"	"CALB1"	"4"
"QTL:5256"	"CALB1"	"4"
"QTL:5225"	"SNX16"	"4"
"QTL:5256"	"SNX16"	"4"
"QTL:5225"	"MRPS28"	"4"
"QTL:5256"	"MRPS28"	"4"
"QTL:5256"	"LMX1A"	"4"
"QTL:5229"	"PCSK2"	"17"
"QTL:5229"	"NSFL1C"	"17"
"QTL:5229"	"DEFB125"	"17"
"QTL:5229"	"DEFB119"	"17"
"QTL:5229"	"SNTA1"	"17"
"QTL:5229"	"EDEM2"	"17"
"QTL:5229"	"PPP1R16B"	"17"
"QTL:5224"	"BCKDK"	"3"
"QTL:5224"	"ERCC4"	"3"
"QTL:6465"	"ERCC4"	"3"
"QTL:5224"	"CIITA"	"3"
"QTL:6465"	"CIITA"	"3"
"QTL:5224"	"NLRC3"	"3"
"QTL:6465"	"NLRC3"	"3"
"QTL:5224"	"ANKRD23"	"3"
"QTL:6465"	"ANKRD23"	"3"
"QTL:5224"	"TMSB10"	"3"
"QTL:6465"	"TMSB10"	"3"
"QTL:5224"	"SPRED2"	"3"
"QTL:6465"	"SPRED2"	"3"
"QTL:5224"	"ABHD1"	"3"
"QTL:8797"	"ABHD1"	"3"
"QTL:8798"	"ABHD1"	"3"
"QTL:37440"	"TAF1B"	"3"
"QTL:4250"	"TAF1B"	"3"
"QTL:37450"	"SRP72"	"8"
"QTL:4253"	"SRP72"	"8"
"QTL:1100"	"SRP72"	"8"
"QTL:4253"	"ALB"	"8"
"QTL:1100"	"ALB"	"8"
"QTL:4253"	"AFP"	"8"
"QTL:1100"	"AFP"	"8"
"QTL:4253"	"AFM"	"8"
"QTL:1100"	"AFM"	"8"
"QTL:4253"	"ANAPC10"	"8"
"QTL:1100"	"ANAPC10"	"8"
"QTL:5260"	"STOML3"	"11"
"QTL:5260"	"ITM2B"	"11"
"QTL:5259"	"ENAH"	"10"
"QTL:5259"	"TP53BP2"	"10"
"QTL:5259"	"C1orf53"	"10"
"QTL:5259"	"LHX9"	"10"
"QTL:5259"	"PPP1R12B"	"10"
"QTL:1110"	"CCL27"	"10"
"QTL:5259"	"CCL27"	"10"
"QTL:1110"	"IL11RA"	"10"
"QTL:5259"	"IL11RA"	"10"
"QTL:1110"	"CNTFR"	"10"
"QTL:5259"	"CNTFR"	"10"
"QTL:2928"	"BMI1"	"10"
"QTL:5258"	"BMI1"	"10"
"QTL:594"	"BMI1"	"10"
"QTL:593"	"TESMIN"	"2"
"QTL:593"	"RAD9A"	"2"
"QTL:593"	"VEGFB"	"2"
"QTL:37454"	"C11orf70"	"9"
"QTL:37467"	"DDX18"	"15"
"QTL:37469"	"ANKMY1"	"15"
"QTL:37471"	"CCL28"	"16"
"QTL:5228"	"CCL28"	"16"
"QTL:8812"	"CCL28"	"16"
"QTL:5228"	"ISL1"	"16"
"QTL:8812"	"ISL1"	"16"
"QTL:5228"	"ELOVL7"	"16"
"QTL:8812"	"ELOVL7"	"16"
"QTL:1128"	"DCAF7"	"12"
"QTL:5227"	"DCAF7"	"12"
"QTL:5261"	"DCAF7"	"12"
"QTL:6472"	"DCAF7"	"12"
"QTL:6479"	"DCAF7"	"12"
"QTL:4254"	"ATXN7L3"	"12"
"QTL:5227"	"ATXN7L3"	"12"
"QTL:5261"	"ATXN7L3"	"12"
"QTL:6472"	"ATXN7L3"	"12"
"QTL:6479"	"ATXN7L3"	"12"
"QTL:2929"	"LHX1"	"12"
"QTL:5227"	"LHX1"	"12"
"QTL:5261"	"LHX1"	"12"
"QTL:595"	"LHX1"	"12"
"QTL:6472"	"LHX1"	"12"
"QTL:6479"	"LHX1"	"12"
"QTL:37460"	"C17orf75"	"12"
"QTL:5227"	"C17orf75"	"12"
"QTL:5261"	"C17orf75"	"12"
"QTL:595"	"C17orf75"	"12"
"QTL:6472"	"C17orf75"	"12"
"QTL:6479"	"C17orf75"	"12"
"QTL:5227"	"RAB11FIP4"	"12"
"QTL:5261"	"RAB11FIP4"	"12"
"QTL:595"	"RAB11FIP4"	"12"
"QTL:6472"	"RAB11FIP4"	"12"
"QTL:6479"	"RAB11FIP4"	"12"
"QTL:5227"	"ABHD15"	"12"
"QTL:5261"	"ABHD15"	"12"
"QTL:595"	"ABHD15"	"12"
"QTL:6472"	"ABHD15"	"12"
"QTL:6479"	"ABHD15"	"12"
"QTL:5227"	"PFN1"	"12"
"QTL:5261"	"PFN1"	"12"
"QTL:66300"	"PFN1"	"12"
"QTL:5225"	"POLR2K"	"4"
"QTL:5256"	"POLR2K"	"4"
"QTL:24289"	"ASPDH"	"6"
"QTL:5226"	"ASPDH"	"6"
"QTL:24288"	"ATXN7L3B"	"5"
"QTL:5226"	"ELOVL1"	"6"
"QTL:5259"	"DEGS1"	"10"
"QTL:37463"	"C17orf74"	"12"
"QTL:5227"	"C17orf74"	"12"
"QTL:5261"	"C17orf74"	"12"
"QTL:4253"	"GRIA2"	"8"
"QTL:1100"	"GRIA2"	"8"
"QTL:5224"	"C2orf71"	"3"
"QTL:8797"	"C2orf71"	"3"
"QTL:8798"	"C2orf71"	"3"
"QTL:24289"	"SPRED3"	"6"
"QTL:5226"	"SPRED3"	"6"
"QTL:909"	"RAG1"	"2"
"QTL:5224"	"UBXN2A"	"3"
"QTL:8797"	"UBXN2A"	"3"
"QTL:8798"	"UBXN2A"	"3"
"QTL:2929"	"PHOSPHO1"	"12"
"QTL:5227"	"PHOSPHO1"	"12"
"QTL:5261"	"PHOSPHO1"	"12"
"QTL:595"	"PHOSPHO1"	"12"
"QTL:6472"	"PHOSPHO1"	"12"
"QTL:6479"	"PHOSPHO1"	"12"
"QTL:24289"	"PPP1R12C"	"6"
"QTL:5226"	"PPP1R12C"	"6"
"QTL:8665"	"PPP1R12C"	"6"
"QTL:2929"	"PDK2"	"12"
"QTL:5227"	"PDK2"	"12"
"QTL:5261"	"PDK2"	"12"
"QTL:595"	"PDK2"	"12"
"QTL:6472"	"PDK2"	"12"
"QTL:6479"	"PDK2"	"12"
"QTL:5229"	"CBFA2T2"	"17"
"QTL:4253"	"GC"	"8"
"QTL:1100"	"GC"	"8"
"QTL:17547"	"ABHD3"	"6"
"QTL:5226"	"ABHD3"	"6"
"QTL:24289"	"SNTB2"	"6"
"QTL:1107"	"ANKRD16"	"10"
"QTL:24288"	"FRS2"	"5"
"QTL:24288"	"FGD4"	"5"
"QTL:5257"	"GMPR"	"7"
"QTL:5257"	"RBM24"	"7"
"QTL:5257"	"ITPR3"	"7"
"QTL:5257"	"FGD2"	"7"
"QTL:5257"	"FOXP4"	"7"
"QTL:5257"	"SLC29A1"	"7"
"QTL:5257"	"PAQR8"	"7"
"QTL:5257"	"CIB2"	"7"
"QTL:277"	"CIB1"	"7"
"QTL:5257"	"CIB1"	"7"
"QTL:277"	"TMEM202"	"7"
"QTL:5257"	"TMEM202"	"7"
"QTL:31309"	"ICK"	"7"
"QTL:24289"	"TAT"	"6"
"QTL:24289"	"PLEKHF1"	"6"
"QTL:5226"	"PLEKHF1"	"6"
"QTL:24289"	"RYR1"	"6"
"QTL:5226"	"RYR1"	"6"
"QTL:24289"	"BCAT2"	"6"
"QTL:5226"	"BCAT2"	"6"
"QTL:24289"	"ALDH16A1"	"6"
"QTL:5226"	"ALDH16A1"	"6"
"QTL:24289"	"TNFRSF9"	"6"
"QTL:5226"	"TNFRSF9"	"6"
"QTL:8665"	"TNFRSF9"	"6"
"QTL:17547"	"PAQR7"	"6"
"QTL:17563"	"PAQR7"	"6"
"QTL:5226"	"PAQR7"	"6"
"QTL:8665"	"PAQR7"	"6"
"QTL:17547"	"GATA6"	"6"
"QTL:5226"	"GATA6"	"6"
"QTL:17547"	"CABLES1"	"6"
"QTL:5226"	"CABLES1"	"6"
"QTL:276"	"FBXO5"	"1"
"QTL:5223"	"ARPP19"	"1"
"QTL:5255"	"ARPP19"	"1"
"QTL:6481"	"ARPP19"	"1"
"QTL:17555"	"CACHD1"	"6"
"QTL:5226"	"CACHD1"	"6"
"QTL:5223"	"ZNF516"	"1"
"QTL:5255"	"ZNF516"	"1"
"QTL:5223"	"PAQR5"	"1"
"QTL:5255"	"PAQR5"	"1"
"QTL:1250"	"ALDH1B1"	"1"
"QTL:5223"	"ALDH1B1"	"1"
"QTL:5255"	"ALDH1B1"	"1"
"QTL:582"	"ALDH1B1"	"1"
"QTL:822"	"ALDH1B1"	"1"
"QTL:845"	"ALDH1B1"	"1"
"QTL:1250"	"TSTD2"	"1"
"QTL:5223"	"TSTD2"	"1"
"QTL:5255"	"TSTD2"	"1"
"QTL:582"	"TSTD2"	"1"
"QTL:822"	"TSTD2"	"1"
"QTL:845"	"TSTD2"	"1"
"QTL:5223"	"IKBKAP"	"1"
"QTL:5255"	"IKBKAP"	"1"
"QTL:5225"	"FBXO43"	"4"
"QTL:5256"	"FBXO43"	"4"
"QTL:5225"	"RIDA"	"4"
"QTL:5256"	"RIDA"	"4"
"QTL:5256"	"BHLHE22"	"4"
"QTL:37442"	"KYAT3"	"4"
"QTL:5229"	"ZNF217"	"17"
"QTL:5229"	"RBM38"	"17"
"QTL:5229"	"GATA5"	"17"
"QTL:5229"	"CABLES2"	"17"
"QTL:5224"	"FOXK1"	"3"
"QTL:5224"	"EPO"	"3"
"QTL:5224"	"CLEC19A"	"3"
"QTL:5224"	"CIB4"	"3"
"QTL:8797"	"CIB4"	"3"
"QTL:8798"	"CIB4"	"3"
"QTL:683"	"N4BP2"	"8"
"QTL:1100"	"RRH"	"8"
"QTL:8808"	"RRH"	"8"
"QTL:1107"	"GATA3"	"10"
"QTL:1107"	"FAM208B"	"10"
"QTL:593"	"SLC29A2"	"2"
"QTL:37436"	"UQCRQ"	"2"
